ts,REFERENCE_PRICE,STRATEGY1,STRATEGY2,STRATEGY3
41:39.8,103.313218,103.445842,103.426381,103.451352
41:44.5,103.259679,103.437938,103.399707,103.444859
41:48.4,103.312645,103.454615,103.431809,103.442865
41:54.4,103.32566,103.444691,103.444246,103.420955
42:00.0,103.319685,103.44682,103.373281,103.473672
42:04.7,103.376964,103.443408,103.452152,103.440705
42:09.5,103.296709,103.463449,103.589349,103.448902
42:13.6,103.305563,103.515493,103.455583,103.45203
42:18.7,103.268384,103.416929,103.431908,103.517591
42:24.8,103.29855,103.41769,103.47522,103.448207
42:29.8,103.341761,103.456797,103.439576,103.556934
42:34.7,103.322178,103.469405,103.43666,103.472165
42:38.2,103.296776,103.437469,103.441722,103.510538
42:44.8,103.316399,103.456535,103.449005,103.474682
42:49.4,103.315386,103.456927,103.463942,103.448846
42:54.5,103.359642,103.444103,103.446671,103.445179
43:00.0,103.337801,103.45777,103.467922,103.478441
43:04.7,103.247104,103.467415,103.441721,103.498227
43:07.5,103.313287,103.464676,103.454644,103.43974
43:14.1,103.314484,103.453004,103.427873,103.482961
43:19.1,103.297313,103.449792,103.512506,103.443587
43:24.9,103.276033,103.468283,103.481529,103.472908
43:29.7,103.23971,103.449634,103.497109,103.467236
43:33.5,103.345907,103.455427,103.436985,103.40717
43:39.3,103.339163,103.440331,103.409743,103.375905
43:44.7,103.39458,103.436761,103.455661,103.421328
43:49.8,103.340201,103.475179,103.473627,103.453484
43:53.3,103.364212,103.459929,103.469814,103.488468
43:59.7,103.317918,103.436504,103.46031,103.475023
44:03.9,103.328619,103.439306,103.483157,103.411562
44:09.5,103.294311,103.434895,103.44973,103.51394
44:14.5,103.304558,103.477369,103.448841,103.492315
44:19.7,103.318192,103.419348,103.50459,103.478294
44:24.9,103.316126,103.426409,103.484442,103.483981
44:28.9,103.325488,103.464294,103.436907,103.449573
44:34.8,103.302706,103.452079,103.493791,103.42214
44:40.0,103.288121,103.44833,103.453868,103.5002
44:44.8,103.30883,103.431031,103.427996,103.458524
44:48.2,103.289599,103.43276,103.45317,103.478574
44:54.2,103.287209,103.472575,103.449755,103.485138
44:59.5,103.333343,103.40839,103.407109,103.465263
45:04.9,103.34866,103.456752,103.421793,103.473678
45:09.4,103.246035,103.474756,103.471597,103.467289
45:14.7,103.346996,103.4596,103.450423,103.473435
45:19.6,103.321658,103.404947,103.436387,103.44729
45:25.0,103.308136,103.487289,103.423561,103.492368
45:30.0,103.321551,103.452604,103.422641,103.464891
45:34.3,103.333947,103.41547,103.43967,103.389774
45:39.0,103.324111,103.417601,103.470233,103.427169
45:45.0,103.304759,103.443613,103.451973,103.463356
45:49.1,103.327709,103.413972,103.443419,103.451726
45:53.8,103.303014,103.457916,103.463206,103.477947
45:59.2,103.313978,103.432399,103.412859,103.399119
46:04.6,103.305778,103.427174,103.383095,103.432128
46:09.7,103.336412,103.437829,103.446025,103.470846
46:13.1,103.310299,103.408701,103.485331,103.484612
46:19.8,103.302883,103.413195,103.417829,103.4596
46:25.0,103.294571,103.434837,103.433245,103.457754
46:30.0,103.331644,103.474014,103.391239,103.452338
46:34.1,103.289675,103.444273,103.420095,103.449148
46:39.6,103.325563,103.479923,103.461246,103.450488
46:44.4,103.305403,103.435872,103.434531,103.428123
46:49.9,103.310932,103.445424,103.420023,103.460049
46:54.2,103.320635,103.396902,103.411623,103.418558
46:59.4,103.328247,103.44913,103.422272,103.453057
47:04.7,103.314093,103.443288,103.454724,103.458996
47:10.0,103.30482,103.434275,103.45161,103.40553
47:13.2,103.315084,103.429374,103.422952,103.45204
47:19.7,103.33132,103.439302,103.41388,103.467934
47:23.4,103.324888,103.448751,103.419826,103.452136
47:30.0,103.340902,103.502001,103.485185,103.443493
47:34.8,103.319853,103.435002,103.461341,103.481778
47:39.5,103.317298,103.425655,103.423449,103.451514
47:44.8,103.261052,103.43962,103.450462,103.464888
47:49.6,103.289667,103.40403,103.428457,103.473892
47:54.7,103.30294,103.444555,103.425785,103.442656
47:59.1,103.298436,103.440253,103.44565,103.446761
48:04.4,103.306257,103.430779,103.418327,103.427268
48:10.0,103.274725,103.421457,103.453086,103.444598
48:14.9,103.401166,103.460657,103.44878,103.464884
48:19.1,103.293799,103.42861,103.45212,103.440027
48:23.2,103.307721,103.445484,103.46599,103.437024
48:29.8,103.299513,103.427647,103.477347,103.422829
48:34.1,103.341294,103.444496,103.446378,103.361409
48:39.7,103.341485,103.447593,103.4436,103.418968
48:44.6,103.320646,103.415475,103.462437,103.443266
48:49.0,103.289375,103.488419,103.458821,103.4669
48:54.4,103.288463,103.447864,103.444773,103.361298
48:59.7,103.254436,103.40176,103.412473,103.503966
49:04.7,103.296513,103.4442,103.358854,103.4655
49:09.7,103.31086,103.460964,103.44572,103.446621
49:14.8,103.297217,103.417408,103.420825,103.437941
49:19.8,103.332945,103.438053,103.452214,103.519207
49:24.6,103.273586,103.443636,103.473927,103.443043
49:29.0,103.353281,103.412305,103.435159,103.447421
49:34.1,103.283974,103.439538,103.463643,103.438162
49:39.9,103.27345,103.481047,103.458137,103.453127
49:44.7,103.298931,103.431078,103.479539,103.425853
49:49.1,103.330829,103.459439,103.426799,103.456644
49:55.0,103.334018,103.444724,103.440396,103.416287
50:00.0,103.270987,103.50169,103.439172,103.429133
50:04.7,103.322769,103.434078,103.456389,103.448243
50:10.0,103.307728,103.435882,103.439017,103.445227
50:14.5,103.337398,103.419303,103.443352,103.437764
50:19.9,103.290647,103.474935,103.46775,103.499036
50:24.7,103.35527,103.456386,103.464055,103.428622
50:30.0,103.310764,103.432334,103.389177,103.45302
50:34.6,103.330956,103.432127,103.42153,103.451403
50:39.2,103.228435,103.443756,103.441997,103.402862
50:44.5,103.314967,103.46578,103.406563,103.452886
50:49.3,103.29842,103.436797,103.444037,103.463733
50:55.0,103.316123,103.422365,103.434722,103.489504
50:59.2,103.329479,103.463399,103.398806,103.476934
51:04.9,103.303971,103.455402,103.376566,103.444034
51:10.0,103.312845,103.446987,103.428075,103.451783
51:14.7,103.285842,103.445434,103.451338,103.425576
51:19.6,103.344324,103.406292,103.436243,103.478927
51:24.1,103.314723,103.454345,103.422006,103.457316
51:29.7,103.232025,103.457576,103.425822,103.471687
51:34.7,103.283462,103.426398,103.460513,103.419938
51:39.9,103.304257,103.467364,103.435938,103.427076
51:44.8,103.260273,103.424093,103.484671,103.438539
51:49.7,103.312492,103.426816,103.439298,103.452
51:54.7,103.314296,103.458425,103.437593,103.443103
51:58.6,103.318117,103.453398,103.427627,103.415599
52:04.9,103.304473,103.376453,103.448193,103.45995
52:09.4,103.256913,103.440635,103.432229,103.446766
52:14.6,103.322425,103.432757,103.450067,103.412272
52:19.6,103.342888,103.431789,103.414087,103.434261
52:25.0,103.312483,103.457789,103.419788,103.473627
52:29.7,103.307261,103.435624,103.44663,103.467439
52:34.7,103.324822,103.463904,103.460204,103.448056
52:39.6,103.293483,103.469656,103.452186,103.450228
52:44.8,103.342897,103.407256,103.461799,103.487066
52:49.4,103.322162,103.525225,103.446756,103.432103
52:53.9,103.320667,103.462812,103.428693,103.449443
52:59.1,103.338906,103.442515,103.43706,103.482766
53:04.8,103.270569,103.444925,103.447407,103.48293
53:09.5,103.311252,103.422992,103.438534,103.458397
53:14.9,103.318701,103.467571,103.435795,103.497136
53:19.4,103.305106,103.468749,103.417774,103.470772
53:23.2,103.316879,103.46342,103.453221,103.459434
53:29.4,103.319547,103.462186,103.457592,103.458648
53:34.9,103.315543,103.450109,103.446114,103.454186
53:39.9,103.323842,103.439421,103.455971,103.444609
53:43.5,103.298309,103.438021,103.436394,103.448037
53:49.3,103.322698,103.422172,103.397551,103.430602
53:54.9,103.28898,103.485871,103.400166,103.492672
53:59.8,103.310722,103.387798,103.481881,103.480563
54:04.8,103.322698,103.454633,103.410628,103.469758
54:09.9,103.306869,103.436766,103.436872,103.440674
54:14.2,103.338999,103.429442,103.422203,103.501833
54:19.8,103.322162,103.416883,103.441732,103.375148
54:24.9,103.311924,103.413571,103.465385,103.430407
54:30.0,103.318474,103.426454,103.452608,103.457664
54:34.5,103.294096,103.461256,103.462841,103.459827
54:39.7,103.358278,103.471124,103.516542,103.447796
54:44.6,103.34254,103.44851,103.467152,103.491424
54:49.8,103.295163,103.511194,103.448705,103.450526
54:54.3,103.310911,103.476222,103.411948,103.449112
54:59.4,103.349242,103.43202,103.442369,103.44831
55:04.9,103.314196,103.415069,103.468207,103.467937
55:10.0,103.323176,103.391675,103.470359,103.426263
55:14.3,103.316149,103.465675,103.473809,103.407175
55:19.8,103.317818,103.460029,103.473526,103.411561
55:24.9,103.359162,103.459906,103.446204,103.450667
55:29.3,103.305736,103.43724,103.417608,103.427695
55:34.9,103.293344,103.431356,103.472845,103.419714
55:39.4,103.324937,103.431897,103.445293,103.440799
55:44.9,103.310608,103.461489,103.451357,103.458286
55:49.3,103.276831,103.447359,103.413058,103.450873
55:55.0,103.32892,103.476808,103.446778,103.467008
55:58.9,103.317447,103.44204,103.448169,103.454538
56:03.5,103.29144,103.441294,103.437195,103.440891
56:10.0,103.336575,,103.446645,103.493568
56:14.7,103.337865,103.451955,103.47471,103.469071
56:19.9,103.289778,103.383357,103.49637,103.455363
56:23.6,103.318174,103.451404,103.43262,103.47715
56:30.0,103.309863,103.452674,103.473249,103.513742
56:35.0,103.308181,103.477096,103.495666,103.45872
56:39.5,103.321274,103.502812,103.449342,103.484996
56:44.9,103.372171,103.424758,103.464703,103.519801
56:49.7,103.278431,103.413382,103.446544,103.45008
56:54.8,103.31493,103.459414,103.434795,103.437772
56:59.7,103.284998,103.43725,103.441894,103.482988
57:03.8,103.251762,103.466263,103.438576,103.452202
57:09.1,103.322315,103.442042,103.466646,103.468926
57:14.5,103.336961,103.440372,103.41143,103.453515
57:19.2,103.329942,103.494062,103.447569,103.403853
57:24.5,103.29414,103.458679,103.44245,103.487526
57:29.6,103.287164,103.478333,103.450228,103.46806
57:34.9,103.308501,103.414652,103.421452,103.462436
57:38.0,103.328613,103.447081,103.427177,103.469674
57:44.6,103.262648,103.494664,103.484221,103.458504
57:49.3,103.319113,103.488217,103.465102,103.398709
57:54.3,103.361927,103.443854,103.450343,103.471673
57:59.8,103.316936,103.46849,103.420865,103.504215
58:04.2,103.336028,103.493461,103.433275,103.445755
58:09.9,103.390275,103.40393,103.440112,103.489386
58:14.6,103.332857,103.420044,103.437563,103.459579
58:19.7,103.289025,103.448332,103.424795,103.47757
58:24.8,103.338137,103.432485,103.467335,103.452294
58:29.2,103.282455,103.44234,103.484038,103.487091
58:34.7,103.35898,103.468799,103.484424,103.466545
58:40.0,103.29458,103.407149,103.432068,103.480179
58:43.9,103.332292,103.447704,103.459995,103.465721
58:49.7,103.332853,103.463132,103.461883,103.438133
58:54.0,103.327901,103.458445,103.45198,103.449482
58:59.8,103.269946,103.450604,103.44805,103.397442
59:03.8,103.318394,103.431871,103.440487,103.483629
59:09.8,103.321588,103.377078,103.428418,103.479734
59:14.2,103.345129,103.43173,103.481371,103.486328
59:19.9,103.331838,103.453543,103.463884,103.510734
59:24.0,103.291935,103.445497,103.462256,103.373729
59:29.9,103.353013,103.354684,103.470903,103.46728
59:34.9,103.326871,103.445493,103.451313,103.503384
59:39.8,103.304205,103.391533,103.425828,103.445458
59:44.2,103.339735,103.47172,103.457618,103.443259
59:48.4,103.329702,103.43991,103.448229,103.455704
59:54.8,103.313319,103.507402,103.456795,103.452979
59:59.0,103.376875,103.486699,103.427752,103.505847
00:04.8,103.316326,103.480876,103.441361,103.416288
00:08.4,103.30549,103.427522,103.453433,103.477859
00:14.9,103.319456,103.452505,103.418442,103.45972
00:19.8,103.308311,103.475452,103.460548,103.473662
00:24.8,103.300646,103.461256,103.433669,103.450447
00:29.3,103.321695,103.435657,103.426315,103.471428
00:34.3,103.334763,103.446006,103.467925,103.50323
00:40.0,103.318856,103.3839,103.493585,103.482252
00:43.7,103.317876,103.444951,103.456252,103.470683
00:48.8,103.291588,103.44052,103.382172,103.441874
00:54.6,103.324241,103.447597,103.442765,103.43446
00:59.5,103.320077,103.427666,103.447065,103.465701
01:04.0,103.30969,103.413822,103.474673,103.453716
01:09.8,103.288216,103.474338,103.439019,103.461626
01:14.5,103.293375,103.475354,103.456119,103.44316
01:19.7,103.32046,103.42411,103.452121,103.512443
01:24.8,103.289928,103.404211,103.441555,103.458361
01:29.8,103.326852,103.458007,103.415835,103.529531
01:34.8,103.301426,103.412508,103.499963,103.462312
01:39.2,103.327866,103.437215,103.450277,103.403861
01:44.8,103.314357,103.434312,103.424891,103.438838
01:48.3,103.332507,103.453633,,103.437475
01:54.6,103.306308,103.442625,103.447232,103.461581
01:59.4,103.269471,103.414251,103.425046,103.459866
02:04.4,103.317305,103.461206,103.439269,103.411916
02:09.8,103.302124,103.441724,103.420576,103.412419
02:14.8,103.324005,103.416708,103.540796,103.522452
02:19.8,103.30817,103.439326,103.453347,103.468392
02:24.0,103.284536,103.404508,103.448556,103.468966
02:29.5,103.29548,103.464751,103.450161,103.494692
,,,,
02:39.9,103.312013,103.409839,103.43723,103.459829
02:43.8,103.319216,103.531211,103.484314,103.45898
02:49.9,103.398221,103.458816,103.448778,103.461212
02:54.3,103.32545,103.488052,103.452791,103.452631
02:59.9,103.33052,103.446817,103.452725,103.448013
03:04.7,103.307937,103.434974,103.455289,103.468782
03:09.8,103.340629,103.434116,103.459084,103.432132
03:14.8,103.30526,103.382042,103.429229,103.437953
03:19.8,103.306651,103.426291,103.461741,103.448268
03:23.3,103.30319,103.369876,103.447244,103.458456
03:29.1,103.416462,103.452816,103.436316,103.433911
03:34.9,103.299742,103.401678,103.419468,103.427417
03:38.4,103.361985,103.445517,103.48779,103.463174
03:44.8,103.317325,103.348572,103.43794,103.423151
03:49.5,103.319653,103.468908,103.453718,103.469966
03:54.6,103.303571,103.449083,103.466359,103.473657
03:59.7,103.314696,103.480662,103.46337,103.445675
04:04.6,103.296838,103.463762,103.451322,103.441315
04:09.8,103.322495,103.412941,103.44686,103.439713
04:14.8,103.300579,103.418955,103.479097,103.47677
04:19.6,103.315387,103.462088,103.425046,103.451001
04:24.8,103.287171,103.344282,103.472967,103.450913
04:30.0,103.294147,103.452389,103.44457,103.402438
04:35.0,103.297946,103.465279,103.448838,103.449882
04:39.0,103.301291,103.459947,103.471239,103.481116
04:44.9,103.323213,103.423459,103.380487,103.403122
04:49.3,103.287875,103.479244,103.462841,103.470118
04:54.2,103.325861,103.436739,103.519339,103.467085
04:59.5,103.345238,103.487498,103.429754,103.433818
05:04.1,103.300621,103.428776,103.452604,103.449638
05:09.6,103.289286,103.482403,103.434358,103.484702
05:14.2,103.331603,103.440731,103.464654,103.408966
05:19.7,103.332813,103.44143,103.499965,103.543783
05:24.4,103.311747,103.415839,103.452624,103.452299
05:27.9,103.303898,103.451787,103.427369,103.47227
05:33.2,103.26021,103.432707,103.501935,103.531337
05:39.8,103.329651,103.421328,103.458777,103.450379
05:44.1,103.297313,103.450106,103.426384,103.404064
05:49.8,103.312546,103.503651,103.468968,103.477043
05:54.9,103.280381,103.470079,103.466059,103.495761
05:59.9,103.27121,103.437746,103.45237,103.389404
06:04.6,103.328001,103.445581,103.39402,103.438142
06:08.4,103.296687,103.452474,103.452658,103.482019
06:14.5,103.293592,103.422024,103.443632,103.457293
06:18.8,103.317607,103.527835,103.500607,103.420001
06:25.0,103.233987,103.427165,103.4827,103.470474
06:29.4,103.293432,103.455285,103.449353,103.493971
06:34.9,103.299643,103.387223,103.467804,103.472824
06:39.9,103.332778,103.452216,103.455785,103.438536
06:44.2,103.296215,103.478313,103.474622,103.41685
06:49.9,103.313896,103.569847,103.444239,103.448795
06:54.5,103.321294,103.47984,103.452976,103.45852
07:00.0,103.299718,103.409929,103.49758,103.452432
07:04.3,103.33582,103.401086,103.468535,103.477125
07:09.9,103.362129,103.466367,103.450258,103.501785
07:14.8,103.311118,103.43154,103.459476,103.460052
07:20.0,103.243129,103.475416,103.485576,103.422859
07:24.9,103.325527,103.456207,103.455387,103.468556
07:28.8,103.323394,103.437091,103.447194,103.422877
07:34.4,103.321777,103.470908,103.422369,103.453647
07:39.9,103.326834,103.487091,103.427605,103.458678
07:43.8,103.273573,103.456202,103.457834,103.443801
07:49.7,103.366203,103.438792,103.449405,103.464294
07:55.0,103.274412,103.458147,103.458333,103.469275
07:59.9,103.325775,103.443764,103.501047,103.534856
08:04.2,103.290497,103.533945,103.448132,103.424089
08:09.2,103.318152,103.45159,103.477332,103.436499
08:14.8,103.345037,103.407101,103.488777,103.438262
08:19.5,103.307674,103.455267,103.470957,103.467191
08:24.8,103.32967,103.457328,103.459289,103.467068
08:29.6,103.326235,103.481468,103.469261,103.49591
08:34.9,103.321272,103.394788,103.498395,103.481662
08:39.6,103.323933,103.464407,103.461891,103.414756
08:44.7,103.323024,103.453471,103.452748,103.443561
08:49.6,103.2966,103.455969,103.450675,103.491289
08:54.1,103.40264,103.470977,103.493961,103.481173
08:59.6,103.306195,103.463774,103.450236,103.4629
09:05.0,103.32222,103.433912,103.444264,103.468202
09:09.8,103.311843,103.452554,103.445724,103.42577
09:14.6,103.288085,103.45597,103.469114,103.464579
09:19.2,103.310638,103.462554,103.391928,103.511146
09:24.8,103.308545,103.44044,103.463724,103.447384
09:29.7,103.323321,103.46771,103.416293,103.443344
09:34.5,103.333921,103.451401,103.415136,103.37272
09:39.8,103.325052,103.442916,103.443401,103.479044
09:44.8,103.368728,103.446611,103.450134,103.468671
